"","area","area_title","area_type","naics","naics_title","i_group","own_code","occ_code","occ_title","o_group","tot_emp","emp_prse","jobs_1000","loc_quotient","pct_total","h_mean","a_mean","mean_prse","h_pct10","h_pct25","h_median","h_pct75","h_pct90","a_pct10","a_pct25","a_median","a_pct75","a_pct90","annual","hourly"
"517","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","47-5013","Service Unit Operators, Oil and Gas","detailed","40","43.4","4.2000000000000003E-2","0.12",NA,"*","*","*","*","*","*","*","*","*","*","*","*","*",NA,NA
"518","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","47-5022","Excavating and Loading Machine and Dragline Operators, Surface Mining","detailed","330","21.5","0.33100000000000002","1.1000000000000001",NA,"18.61","38710","3.4","13.9","15.77","17.690000000000001","20.6","24.9","28900","32800","36800","42850","51790",NA,NA
"519","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","47-5071","Roustabouts, Oil and Gas","detailed","40","24.1","4.3999999999999997E-2","0.11",NA,"21.93","45610","4.4000000000000004","12.16","15.59","19.2","25.14","37.450000000000003","25300","32430","39940","52300","77900",NA,NA
"520","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","47-5081","Helpers--Extraction Workers","detailed","60","36.799999999999997","5.7000000000000002E-2","0.5",NA,"18.100000000000001","37650","8.9","9.49","9.6300000000000008","14.81","27.01","29.9","19730","20040","30800","56180","62190",NA,NA
"521","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","47-5097","Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters","detailed","480","16.899999999999999","0.49099999999999999","2.89",NA,"20.76","43180","6","14.16","16.34","18.89","23.46","33.07","29450","33990","39290","48810","68790",NA,NA
"522","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-0000","Installation, Maintenance, and Repair Occupations","major","42090","3.2","42.859000000000002","1.1000000000000001",NA,"23.19","48240","1","13.37","16.89","21.93","28.22","35.57","27810","35130","45620","58700","73990",NA,NA
"523","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-1011","First-Line Supervisors of Mechanics, Installers, and Repairers","detailed","4020","6.4","4.0949999999999998","1.24",NA,"32.909999999999997","68460","1.7","20.22","24.98","31.87","38.21","49.02","42050","51970","66280","79480","101970",NA,NA
"524","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-2011","Computer, Automated Teller, and Office Machine Repairers","detailed","640","21","0.65100000000000002","0.97",NA,"19.420000000000002","40400","3.7","13.12","15.83","20.010000000000002","23.01","24.85","27280","32940","41620","47850","51700",NA,NA
"525","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-2021","Radio, Cellular, and Tower Equipment Installers and Repairers","detailed","30","42.5","3.3000000000000002E-2","0.33",NA,"27.73","57670","13.8","18.309999999999999","21.47","26.5","31.64","41.61","38090","44660","55120","65810","86560",NA,NA
"526","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-2022","Telecommunications Equipment Installers and Repairers, Except Line Installers","detailed","1310","12.3","1.333","0.94",NA,"25.32","52670","4.5999999999999996","14.25","18.82","24.06","33.18","37.619999999999997","29650","39140","50040","69010","78240",NA,NA
"527","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-2092","Electric Motor, Power Tool, and Related Repairers","detailed","110","25","0.11600000000000001","1.08",NA,"22.13","46030","8.6","10.75","16.66","22.82","28.05","31.6","22360","34650","47460","58350","65730",NA,NA
"528","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-2093","Electrical and Electronics Installers and Repairers, Transportation Equipment","detailed","80","43.1","8.2000000000000003E-2","1.23",NA,"25.04","52070","4.3","20.23","22.53","25.64","28.19","29.72","42080","46870","53330","58630","61810",NA,NA
"529","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-2094","Electrical and Electronics Repairers, Commercial and Industrial Equipment","detailed","290","17.2","0.29299999999999998","0.73",NA,"28.38","59020","5","17.09","21.55","26.36","31.95","45.59","35560","44810","54830","66460","94820",NA,NA
"530","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-2095","Electrical and Electronics Repairers, Powerhouse, Substation, and Relay","detailed","90","13.3","8.6999999999999994E-2","0.56000000000000005",NA,"40.49","84210","2.9","29.8","36.11","42.31","46.32","48.73","61990","75110","88000","96350","101360",NA,NA
"531","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-2096","Electronic Equipment Installers and Repairers, Motor Vehicles","detailed","**","**","**","**",NA,"17.84","37110","4.0999999999999996","10.84","14.45","19.02","21.81","23.49","22540","30060","39560","45360","48860",NA,NA
"532","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-2097","Audiovisual Equipment Installers and Repairers","detailed","80","37.299999999999997","8.1000000000000003E-2","0.47",NA,"20.239999999999998","42090","6.9","14.63","16.53","19.239999999999998","24.19","27.97","30420","34370","40020","50300","58170",NA,NA
"533","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-2098","Security and Fire Alarm Systems Installers","detailed","550","26.8","0.55900000000000005","1.1499999999999999",NA,"21.32","44340","4.9000000000000004","13.59","16.11","21.38","25.8","29.56","28270","33510","44460","53670","61480",NA,NA
"534","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-3011","Aircraft Mechanics and Service Technicians","detailed","310","10.4","0.318","0.35",NA,"24.7","51380","2.8","16.45","20.78","24.29","27.45","34.130000000000003","34210","43220","50530","57100","70980",NA,NA
"535","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-3021","Automotive Body and Related Repairers","detailed","1270","10.9","1.294","1.32",NA,"21.22","44130","2.9","13.76","16.64","20.13","26.26","29.88","28630","34610","41870","54620","62140",NA,NA
"536","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-3022","Automotive Glass Installers and Repairers","detailed","120","48.6","0.11799999999999999","0.9",NA,"19.3","40140","15.3","12.12","14.03","17.940000000000001","25.61","28.39","25210","29190","37320","53260","59060",NA,NA
"537","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-3023","Automotive Service Technicians and Mechanics","detailed","4770","6.9","4.8620000000000001","1.0900000000000001",NA,"21.49","44700","3","11.33","15.31","21.03","27.28","32.11","23570","31840","43740","56740","66780",NA,NA
"538","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-3031","Bus and Truck Mechanics and Diesel Engine Specialists","detailed","2440","20","2.4809999999999999","1.37",NA,"21.2","44090","1.3","14.33","17.829999999999998","21.21","24.68","28.71","29810","37090","44120","51330","59720",NA,NA
"539","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-3041","Farm Equipment Mechanics and Service Technicians","detailed","1920","10.199999999999999","1.9530000000000001","7.91",NA,"21.06","43810","3.7","13.87","16.25","19.07","25.08","30.65","28850","33810","39660","52170","63750",NA,NA
"540","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-3042","Mobile Heavy Equipment Mechanics, Except Engines","detailed","1190","15","1.21","1.2",NA,"24.45","50860","2.7","16.239999999999998","19.62","23.37","28.82","35","33780","40810","48600","59940","72800",NA,NA
"541","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-3043","Rail Car Repairers","detailed","840","32","0.85599999999999998","4.8499999999999996",NA,"24.22","50380","4.2","17","19.7","23.85","28.31","31.92","35360","40980","49620","58880","66400",NA,NA
"542","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-3051","Motorboat Mechanics and Service Technicians","detailed","100","35.799999999999997","0.104","0.67",NA,"17.920000000000002","37270","4.5","12.24","16","18.100000000000001","20.95","23.18","25460","33270","37650","43570","48210",NA,NA
"543","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-3052","Motorcycle Mechanics","detailed","100","37.200000000000003","9.8000000000000004E-2","0.92",NA,"18.47","38420","5","10.97","13.22","18.079999999999998","23.43","27.63","22810","27500","37600","48740","57480",NA,NA
"544","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-3053","Outdoor Power Equipment and Other Small Engine Mechanics","detailed","240","19.3","0.24199999999999999","1.1000000000000001",NA,"17.399999999999999","36190","4.4000000000000004","11.66","13.2","15.84","20.52","27.5","24250","27450","32940","42690","57210",NA,NA
"545","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-3092","Recreational Vehicle Service Technicians","detailed","60","30.3","6.2E-2","0.57999999999999996",NA,"18.23","37920","1.7","10.6","12.12","17.04","22.43","29.4","22040","25210","35440","46650","61150",NA,NA
"546","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-3093","Tire Repairers and Changers","detailed","1110","14.5","1.131","1.5",NA,"13.39","27840","2.5","10.26","11.25","12.96","15.15","17.57","21330","23390","26960","31510","36550",NA,NA
"547","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-9011","Mechanical Door Repairers","detailed","210","29.5","0.216","1.38",NA,"18.760000000000002","39030","3.1","14.86","16.12","17.86","20.88","26.44","30920","33530","37150","43430","55000",NA,NA
"548","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-9012","Control and Valve Installers and Repairers, Except Mechanical Door","detailed","320","22.2","0.32300000000000001","0.91",NA,"25.85","53770","5.6","15.16","17.71","22.98","33.97","40.29","31530","36840","47810","70650","83800",NA,NA
"549","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-9021","Heating, Air Conditioning, and Refrigeration Mechanics and Installers","detailed","2920","11.5","2.9769999999999999","1.28",NA,"24.67","51320","3","15.62","18.559999999999999","23.92","29.74","36.26","32500","38600","49760","61870","75410",NA,NA
"550","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-9031","Home Appliance Repairers","detailed","280","16.7","0.28100000000000003","1.33",NA,"19.2","39940","4.2","11.34","15.33","18.420000000000002","22.62","27.59","23590","31890","38310","47040","57390",NA,NA
"551","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-9041","Industrial Machinery Mechanics","detailed","3800","6.1","3.8690000000000002","1.47",NA,"25.25","52520","1.5","16.96","20.49","24.61","29.33","34.9","35280","42610","51180","61000","72600",NA,NA
"552","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-9043","Maintenance Workers, Machinery","detailed","840","21.2","0.85199999999999998","1.72",NA,"25","52010","3.3","17.13","20.39","24.25","29.16","34.71","35640","42410","50440","60640","72200",NA,NA
"553","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-9044","Millwrights","detailed","170","38.200000000000003","0.16900000000000001","0.53",NA,"26.17","54430","5.0999999999999996","16.940000000000001","20.57","27.12","31.12","35.6","35240","42780","56410","64740","74040",NA,NA
"554","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-9051","Electrical Power-Line Installers and Repairers","detailed","1140","12","1.163","1.53",NA,"33.299999999999997","69250","3.1","20.149999999999999","25.32","34.450000000000003","41.11","46.68","41900","52660","71660","85520","97100",NA,NA
"555","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-9052","Telecommunications Line Installers and Repairers","detailed","810","32.200000000000003","0.82099999999999995","1",NA,"20.84","43350","3.4","13.74","16","18.93","24.29","31.4","28590","33270","39370","50530","65320",NA,NA
"556","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-9061","Camera and Photographic Equipment Repairers","detailed","70","33.9","6.8000000000000005E-2","2.77",NA,"15.74","32750","3.5","12.44","13.47","15.16","17.39","18.73","25870","28020","31530","36170","38960",NA,NA
"557","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-9062","Medical Equipment Repairers","detailed","270","40.6","0.27300000000000002","0.87",NA,"25.4","52830","3.1","18.55","22.29","25.99","28.54","30.08","38590","46360","54060","59370","62560",NA,NA
"558","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-9071","Maintenance and Repair Workers, General","detailed","7790","3.6","7.9290000000000003","0.82",NA,"19.37","40290","1","12.51","15.28","18.54","22.95","28.05","26020","31780","38550","47730","58340",NA,NA
"559","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-9091","Coin, Vending, and Amusement Machine Servicers and Repairers","detailed","**","**","**","**",NA,"15.53","32300","4.0999999999999996","12","13","14.58","17.61","21.13","24960","27040","30330","36640","43950",NA,NA
"560","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-9094","Locksmiths and Safe Repairers","detailed","100","25.3","0.1","0.87",NA,"18.309999999999999","38090","6.3","11.02","15.08","17.37","22.25","27.74","22920","31370","36130","46290","57690",NA,NA
"561","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-9096","Riggers","detailed","110","41.4","0.114","0.73",NA,"22.88","47590","13.1","13.93","16.16","18.88","29","37.03","28980","33600","39270","60320","77020",NA,NA
"562","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-9097","Signal and Track Switch Repairers","detailed","70","20","6.6000000000000003E-2","1.42",NA,"38.24","79540","10.6","26.07","31.13","39.01","46.28","49.84","54230","64750","81140","96250","103660",NA,NA
"563","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-9098","Helpers--Installation, Maintenance, and Repair Workers","detailed","300","20.399999999999999","0.307","0.45",NA,"13.78","28650","3","9.92","11.17","13.44","16.09","18.399999999999999","20640","23220","27960","33480","38270",NA,NA
"564","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","49-9099","Installation, Maintenance, and Repair Workers, All Other","detailed","650","31.3","0.66100000000000003","0.6",NA,"25.91","53890","9.6999999999999993","15.61","20.16","23.37","27.96","45.74","32460","41930","48620","58150","95130",NA,NA
"565","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-0000","Production Occupations","major","73080","2.8","74.414000000000001","1.19",NA,"19.149999999999999","39820","1","11.88","14.34","17.72","22.13","28.63","24710","29820","36860","46040","59560",NA,NA
"566","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-1011","First-Line Supervisors of Production and Operating Workers","detailed","5100","3.9","5.1959999999999997","1.21",NA,"30.43","63300","1.3","18.41","22.88","28.71","35.89","44.74","38290","47590","59730","74650","93050",NA,NA
"567","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-2011","Aircraft Structure, Surfaces, Rigging, and Systems Assemblers","detailed","320","13.6","0.32200000000000001","1.1000000000000001",NA,"*","*","*","*","*","*","*","*","*","*","*","*","*",NA,NA
"568","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-2021","Coil Winders, Tapers, and Finishers","detailed","40","20.3","4.4999999999999998E-2","0.52",NA,"16.600000000000001","34520","4.9000000000000004","11.53","13.33","15.8","19.16","23.62","23980","27730","32860","39850","49130",NA,NA
"569","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-2028","Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers","detailed","1030","8.6","1.0489999999999999","0.54",NA,"15.61","32470","2.6","10.28","12.24","14.79","18.68","22.42","21380","25470","30750","38850","46630",NA,NA
"570","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-2031","Engine and Other Machine Assemblers","detailed","200","40.5","0.20499999999999999","0.66",NA,"24.56","51090","5.3","15.52","18.21","23.29","29.67","37.270000000000003","32270","37880","48440","61720","77530",NA,NA
"571","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-2041","Structural Metal Fabricators and Fitters","detailed","490","19.5","0.49399999999999999","0.94",NA,"18.670000000000002","38840","4.3","12.34","14.85","18.420000000000002","22.55","26.14","25660","30880","38310","46910","54380",NA,NA
"572","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-2090","Miscellaneous Assemblers and Fabricators","detailed","5430","9.1999999999999993","5.5309999999999997","0.59",NA,"16.350000000000001","34010","1.9","10.77","13.02","15.83","18.829999999999998","22.89","22410","27090","32920","39170","47610",NA,NA
"573","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-3011","Bakers","detailed","730","12.5","0.746","0.59",NA,"13.39","27860","2","10.06","10.95","12.46","14.95","18.079999999999998","20920","22780","25920","31100","37610",NA,NA
"574","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-3021","Butchers and Meat Cutters","detailed","850","26.2","0.86899999999999999","0.93",NA,"16.3","33900","2.8","10.44","12.07","15.34","20.48","23.73","21710","25110","31920","42600","49370",NA,NA
"575","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-3022","Meat, Poultry, and Fish Cutters and Trimmers","detailed","9200","8.6999999999999993","9.3719999999999999","8.94",NA,"16.690000000000001","34720","2.9","12.81","15.07","17.010000000000002","18.64","19.88","26650","31340","35380","38760","41350",NA,NA
"576","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-3023","Slaughterers and Meat Packers","detailed","1850","13.7","1.879","3.76",NA,"15.35","31930","3.9","11.45","13.02","15.57","17.809999999999999","19.27","23830","27090","32380","37030","40080",NA,NA
"577","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-3091","Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders","detailed","160","36.700000000000003","0.16200000000000001","1.1399999999999999",NA,"18.62","38720","8.6","12.3","13.17","14.62","22.95","33.15","25580","27390","30400","47740","68950",NA,NA
"578","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-3092","Food Batchmakers","detailed","1340","29","1.367","1.26",NA,"16.149999999999999","33580","3.5","10.77","12.42","14.49","19.760000000000002","23","22410","25830","30140","41110","47840",NA,NA
"579","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-3093","Food Cooking Machine Operators and Tenders","detailed","290","7.6","0.3","1.47",NA,"19.190000000000001","39910","5.6","13.13","14.83","17.489999999999998","20.54","32.33","27310","30850","36370","42720","67240",NA,NA
"580","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-3099","Food Processing Workers, All Other","detailed","510","12.4","0.52300000000000002","1.79",NA,"14.03","29190","3.7","10.53","12.17","13.72","15.86","18.489999999999998","21910","25320","28540","32990","38460",NA,NA
"581","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-4021","Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic","detailed","360","21","0.36199999999999999","0.69",NA,"17.829999999999998","37090","3.3","12.77","14.8","17.579999999999998","20.95","23.75","26570","30780","36560","43570","49400",NA,NA
"582","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-4023","Rolling Machine Setters, Operators, and Tenders, Metal and Plastic","detailed","290","26.2","0.29599999999999999","1.34",NA,"19.190000000000001","39920","3.2","13.19","16.059999999999999","20.09","22.61","24.13","27440","33410","41780","47030","50190",NA,NA
"583","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-4031","Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic","detailed","700","11.4","0.71699999999999997","0.54",NA,"18.02","37470","4","11.09","14.2","18.239999999999998","21.65","24.21","23060","29540","37930","45030","50350",NA,NA
"584","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-4033","Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic","detailed","130","8.3000000000000007","0.13500000000000001","0.26",NA,"17","35370","3.4","12.88","14.81","17.149999999999999","19.22","21.88","26780","30800","35680","39980","45500",NA,NA
"585","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-4034","Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic","detailed","100","20.3","9.9000000000000005E-2","0.52",NA,"18.21","37880","1.9","14.42","16.25","18.09","20.2","23.1","29990","33800","37630","42020","48040",NA,NA
"586","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-4035","Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic","detailed","120","7.4","0.11700000000000001","0.92",NA,"20.45","42540","8","11.15","13.97","21.03","26.84","29.62","23200","29050","43750","55820","61600",NA,NA
"587","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-4041","Machinists","detailed","4320","8.1","4.4009999999999998","1.69",NA,"21.03","43730","2.7","13.65","16.850000000000001","20.49","23.97","29.49","28390","35040","42610","49870","61340",NA,NA
"588","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-4051","Metal-Refining Furnace Operators and Tenders","detailed","**","**","**","**",NA,"21.38","44470","5","14.4","16.59","20.58","25.55","29.36","29950","34500","42820","53150","61070",NA,NA
"589","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-4071","Foundry Mold and Coremakers","detailed","100","41.8","0.106","0.88",NA,"16.89","35130","2.7","12","14.58","17.32","19.27","21.65","24960","30320","36020","40090","45030",NA,NA
"590","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-4072","Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic","detailed","1050","10.7","1.071","0.91",NA,"18.07","37580","5.5","11.34","13.61","17.75","21.89","25.01","23590","28300","36910","45530","52020",NA,NA
"591","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-4081","Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic","detailed","1050","16.399999999999999","1.0649999999999999","1.06",NA,"15.72","32690","4.5999999999999996","10.75","12.3","14.43","18.190000000000001","23.12","22360","25580","30020","37840","48100",NA,NA
"592","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-4111","Tool and Die Makers","detailed","690","11.6","0.70399999999999996","1.46",NA,"24.81","51600","3.4","16.7","19.77","23.94","29.62","35.28","34750","41120","49800","61610","73380",NA,NA
"593","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-4121","Welders, Cutters, Solderers, and Brazers","detailed","4340","7.8","4.4180000000000001","1.58",NA,"20.64","42930","2","14.81","16.77","19.8","23.4","28.36","30800","34890","41180","48660","58990",NA,NA
"594","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-4122","Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders","detailed","180","25","0.182","0.76",NA,"21.33","44360","6.6","15.59","16.850000000000001","18.93","24.43","30.06","32430","35050","39370","50820","62520",NA,NA
"595","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-4191","Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic","detailed","30","22.4","3.4000000000000002E-2","0.26",NA,"19.579999999999998","40730","5.2","13.38","15.05","17.98","22.07","30.48","27830","31310","37390","45900","63390",NA,NA
"596","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-4192","Layout Workers, Metal and Plastic","detailed","40","35.299999999999997","3.9E-2","0.71",NA,"20.67","42990","4.5","14.27","16.809999999999999","19.670000000000002","23.73","29.33","29680","34970","40910","49360","61010",NA,NA
"597","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-4193","Plating Machine Setters, Operators, and Tenders, Metal and Plastic","detailed","660","13.6","0.67100000000000004","2.36",NA,"18.899999999999999","39310","3.7","12.83","14.56","18.84","22.97","25.85","26690","30270","39180","47770","53770",NA,NA
"598","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-4194","Tool Grinders, Filers, and Sharpeners","detailed","**","**","**","**",NA,"22.04","45830","5.6","17.989999999999998","20.87","22.59","24.31","25.36","37430","43420","46980","50560","52740",NA,NA
"599","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-4199","Metal Workers and Plastic Workers, All Other","detailed","210","44.5","0.218","1.31",NA,"13.46","28000","2.9","12.01","12.56","13.49","14.42","15.05","24990","26130","28060","30000","31310",NA,NA
"600","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-5111","Prepress Technicians and Workers","detailed","170","24","0.16900000000000001","0.82",NA,"20.71","43070","3.7","14.07","17.010000000000002","20.9","24.07","27.9","29270","35370","43470","50060","58030",NA,NA
"601","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-5112","Printing Press Operators","detailed","1840","5.2","1.875","1.59",NA,"16.84","35020","3","12.14","13.48","15.73","19.149999999999999","23.53","25250","28040","32720","39830","48940",NA,NA
"602","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-5113","Print Binding and Finishing Workers","detailed","380","30.6","0.38200000000000001","1.23",NA,"15.47","32170","3.1","12.43","13.56","15.04","17.39","20.11","25850","28200","31290","36170","41830",NA,NA
"603","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-6011","Laundry and Dry-Cleaning Workers","detailed","1740","17.100000000000001","1.7689999999999999","1.24",NA,"12.53","26050","2.5","9.66","10.45","12","14.19","16.600000000000001","20090","21740","24970","29510","34530",NA,NA
"604","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-6021","Pressers, Textile, Garment, and Related Materials","detailed","140","29.2","0.13800000000000001","0.53",NA,"12.55","26110","6.9","9.93","10.54","11.68","13.97","17.45","20660","21920","24280","29060","36290",NA,NA
"605","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-6031","Sewing Machine Operators","detailed","380","14.5","0.38400000000000001","0.42",NA,"13.33","27720","2.2000000000000002","10.11","11.16","12.72","14.59","17.68","21040","23210","26450","30350","36770",NA,NA
"606","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-6052","Tailors, Dressmakers, and Custom Sewers","detailed","40","32.1","3.6999999999999998E-2","0.22",NA,"15.51","32250","8.4","9.99","11.39","14.81","19.47","22.61","20780","23690","30800","40500","47020",NA,NA
"607","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-6093","Upholsterers","detailed","70","37.299999999999997","6.9000000000000006E-2","0.34",NA,"28.11","58460","12.3","14.91","17.97","31.87","36.979999999999997","39.67","31020","37370","66290","76920","82520",NA,NA
"608","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-7011","Cabinetmakers and Bench Carpenters","detailed","470","15.5","0.48099999999999998","0.71",NA,"18.36","38180","3.6","12.22","16.05","18.16","21.03","24.85","25420","33380","37770","43730","51690",NA,NA
"609","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-7041","Sawing Machine Setters, Operators, and Tenders, Wood","detailed","170","31.6","0.17399999999999999","0.5",NA,"15.01","31210","2.6","11.34","12.89","14.39","17.02","20.21","23580","26800","29940","35410","42040",NA,NA
"610","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-7042","Woodworking Machine Setters, Operators, and Tenders, Except Sawing","detailed","250","40.799999999999997","0.251","0.47",NA,"15","31200","1.9","10.8","12.84","14.76","17.22","19.47","22460","26710","30700","35820","40500",NA,NA
"611","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-8012","Power Distributors and Dispatchers","detailed","140","21.3","0.14299999999999999","1.95",NA,"42.18","87740","3","27.54","38.85","43.8","48.52","54","57280","80810","91110","100910","112310",NA,NA
"612","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-8013","Power Plant Operators","detailed","320","19.8","0.32800000000000001","1.43",NA,"36.29","75490","3.3","19.059999999999999","32.4","37.57","43.43","48.39","39650","67400","78140","90340","100650",NA,NA
"613","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-8021","Stationary Engineers and Boiler Operators","detailed","500","12.4","0.50600000000000001","2.29",NA,"23.59","49060","2.6","16.97","19.77","23.49","27.5","30.22","35300","41110","48870","57200","62870",NA,NA
"614","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-8031","Water and Wastewater Treatment Plant and System Operators","detailed","830","13.1","0.84899999999999998","1.01",NA,"23.4","48670","2.1","16.86","19.329999999999998","23.08","27.29","30.86","35080","40210","48000","56750","64200",NA,NA
"615","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","51-8092","Gas Plant Operators","detailed","110","37","0.11","1.1200000000000001",NA,"32.450000000000003","67490","5.4","19.149999999999999","25.84","34.47","38.57","43.24","39820","53740","71700","80220","89930",NA,NA
